track_name,track_artist,track_popularity,track_album_name,track_album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,release_year,release_month,release_day,key_name,duration_min,duration_sec
Follow God,Kanye West,85,JESUS IS KING,2019-10-25,0.529,0.9,1,-3.503,1,0.418,0.000248,1.21e-05,0.0426,0.434,180.291,104591,2019,10,25,C#/Db,1.7431833333333333,104.591
Closer (feat. Halsey),The Chainsmokers,85,Closer (feat. Halsey),2016-07-29,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,244960,2016,7,29,G#/Ab,4.082666666666666,244.96
223's (feat. 9lokknine),YNW Melly,85,223's (feat. 9lokknine),2019-08-09,0.932,0.547,0,-7.787,0,0.333,0.0388,0.0,0.0924,0.695,94.998,176640,2019,8,9,C,2.944,176.64
Qué Pena,Maluma,85,Qué Pena,2019-09-27,0.635,0.661,11,-6.425,0,0.364,0.102,0.0,0.336,0.858,126.15,212711,2019,9,27,B,3.5451833333333336,212.711
No Guidance (feat. Drake),Chris Brown,85,Indigo,2019-06-28,0.698,0.454,1,-6.756,0,0.151,0.123,0.0,0.155,0.137,92.932,260640,2019,6,28,C#/Db,4.343999999999999,260.64
One Kiss (with Dua Lipa),Calvin Harris,85,One Kiss (with Dua Lipa),2018-04-06,0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,214847,2018,4,6,A,3.5807833333333337,214.847
Perreo en La Luna,Rich Music LTD,85,The Academy,2019-10-11,0.711,0.757,1,-4.188,0,0.29,0.268,0.0,0.367,0.724,174.013,218587,2019,10,11,C#/Db,3.6431166666666663,218.587
ocean eyes,Billie Eilish,85,dont smile at me,2017-12-22,0.511,0.363,4,-7.65,0,0.041,0.816,0.0317,0.084,0.169,144.892,200379,2017,12,22,E,3.33965,200.379
All of Me,John Legend,85,Love In The Future (Expanded Edition),2013-08-30,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93,269560,2013,8,30,G#/Ab,4.492666666666667,269.56
Thunder,Imagine Dragons,85,Evolve,2017-06-23,0.605,0.822,0,-4.833,1,0.0438,0.00671,0.134,0.147,0.288,167.997,187147,2017,6,23,C,3.1191166666666663,187.147
Never Really Over,Katy Perry,85,Never Really Over,2019-05-31,0.77,0.882,8,-4.792,1,0.0602,0.194,0.0,0.316,0.385,99.991,223523,2019,5,31,G#/Ab,3.7253833333333333,223.523
Don't Call Me Up,Mabel,85,Ivy To Roses (Mixtape),2019-01-18,0.674,0.881,9,-2.853,1,0.147,0.296,3.01e-06,0.0793,0.234,98.994,178480,2019,1,18,A,2.9746666666666663,178.48
Boy With Luv (feat. Halsey),BTS,85,MAP OF THE SOUL : PERSONA,2019-04-12,0.645,0.862,11,-4.757,0,0.0965,0.0923,0.0,0.192,0.798,119.991,229773,2019,4,12,B,3.82955,229.773
Takeaway,The Chainsmokers,85,World War Joy,2019-12-06,0.528,0.511,3,-8.144,1,0.0324,0.126,0.0,0.101,0.351,100.1,209880,2019,12,6,D#/Eb,3.4979999999999998,209.88
SENTADÃO,Pedro Sampaio,85,SENTADÃO,2019-11-22,0.68,0.869,6,-1.94,1,0.0589,0.178,0.0,0.223,0.924,173.997,143448,2019,11,22,F#/Gb,2.3908,143.448
i love you,Billie Eilish,85,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,0.421,0.131,0,-18.435,1,0.0382,0.952,0.00453,0.109,0.12,137.446,291796,2019,3,29,C,4.863266666666666,291.796
Going Bad (feat. Drake),Meek Mill,85,Championships,2018-11-30,0.889,0.496,4,-6.365,0,0.0905,0.259,0.0,0.252,0.544,86.003,180522,2018,11,30,E,3.0086999999999997,180.522
Can We Kiss Forever?,Kina,85,Can We Kiss Forever?,2018-08-31,0.522,0.128,4,-18.717,1,0.0357,0.894,0.026,0.0941,0.124,109.986,187932,2018,8,31,E,3.1321999999999997,187.932
Maniac,Conan Gray,85,Maniac,2019-10-25,0.623,0.647,8,-5.438,1,0.04,0.00122,0.0,0.354,0.522,107.987,185787,2019,10,25,G#/Ab,3.09645,185.787
Murder On My Mind,YNW Melly,85,I AM YOU,2018-08-03,0.759,0.73,0,-7.985,0,0.0516,0.145,3.06e-06,0.11,0.74,115.007,268434,2018,8,3,C,4.4739,268.434
Candy,Doja Cat,85,Amala,2018-03-30,0.689,0.516,8,-5.857,1,0.0444,0.513,0.0,0.163,0.209,124.876,190920,2018,3,30,G#/Ab,3.182,190.92
Fantasía,Ozuna,85,Nibiru,2019-11-29,0.695,0.719,2,-5.938,1,0.0903,0.227,0.000171,0.0884,0.781,180.074,175187,2019,11,29,D,2.9197833333333336,175.187
One Thing Right,Marshmello,85,One Thing Right,2019-06-21,0.659,0.623,4,-2.253,1,0.0451,0.0667,0.0,0.582,0.439,88.042,181824,2019,6,21,E,3.0304,181.824
Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,85,Hoodie SZN,2018-12-21,0.581,0.662,9,-5.239,1,0.303,0.0153,0.0,0.111,0.434,93.023,189487,2018,12,21,A,3.1581166666666665,189.487
Camelot,NLE Choppa,85,Camelot,2019-09-13,0.787,0.713,7,-5.252,1,0.401,0.0849,0.0,0.717,0.762,175.041,148759,2019,9,13,G,2.4793166666666666,148.759
The Less I Know The Better,Tame Impala,85,Currents,2015-07-17,0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,216320,2015,7,17,E,3.6053333333333333,216.32
If I Can't Have You,Shawn Mendes,84,If I Can't Have You,2019-05-03,0.692,0.809,2,-4.198,1,0.0602,0.524,0.0,0.147,0.864,123.911,190800,2019,5,3,D,3.18,190.8
Bohemian Rhapsody - 2011 Mix,Queen,84,A Night At The Opera (2011 Remaster),1975-11-21,0.414,0.404,0,-9.928,0,0.0499,0.271,0.0,0.3,0.224,71.105,354320,1975,11,21,C,5.905333333333333,354.32
Let Me Know (I Wonder Why Freestyle),Juice WRLD,84,Let Me Know (I Wonder Why Freestyle),2019-12-07,0.635,0.537,7,-7.895,0,0.0832,0.172,0.0,0.418,0.383,125.028,215381,2019,12,7,G,3.5896833333333333,215.381
Make No Sense,YoungBoy Never Broke Again,84,AI YoungBoy 2,2019-10-11,0.876,0.733,10,-4.478,0,0.333,0.0208,0.0,0.0999,0.962,154.904,148630,2019,10,11,A#/Bb,2.4771666666666667,148.63
Otro Trago,Sech,84,Sueños,2019-04-19,0.747,0.7,0,-4.669,1,0.341,0.136,0.000167,0.11,0.62,176.036,225933,2019,4,19,C,3.7655499999999997,225.933
A Gente Fez Amor - Ao Vivo,Gusttavo Lima,84,O Embaixador in Cariri (Ao Vivo),2019-12-05,0.793,0.937,8,-2.44,0,0.0336,0.366,4.27e-06,0.962,0.827,134.012,237517,2019,12,5,G#/Ab,3.9586166666666665,237.517
VALENTINO,24kGoldn,84,VALENTINO,2019-01-25,0.745,0.718,9,-4.853,0,0.183,0.197,0.0,0.134,0.539,151.097,179133,2019,1,25,A,2.9855500000000004,179.133
Photograph,Ed Sheeran,84,x (Deluxe Edition),2014-06-21,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,258987,2014,6,21,E,4.316450000000001,258.987
GANG GANG,JACKBOYS,84,JACKBOYS,2019-12-27,0.859,0.6,7,-4.63,0,0.301,0.071,0.0,0.353,0.568,123.017,244761,2019,12,27,G,4.07935,244.761
"break up with your girlfriend, i'm bored",Ariana Grande,84,"thank u, next",2019-02-08,0.726,0.554,5,-5.29,0,0.0917,0.0421,0.0,0.106,0.335,169.999,190440,2019,2,8,F,3.174,190.44
Pop Out (feat. Lil Tjay),Polo G,84,Die A Legend,2019-06-07,0.772,0.639,1,-7.119,1,0.467,0.15,0.0,0.0698,0.261,168.112,166560,2019,6,7,C#/Db,2.7760000000000002,166.56
In My Mind,Dynoro,84,In My Mind,2018-06-08,0.694,0.77,6,-5.335,1,0.149,0.176,1.1e-05,0.118,0.163,125.905,184560,2018,6,8,F#/Gb,3.076,184.56
Wake Me Up,Avicii,84,True,2013-01-01,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,247427,2013,1,1,D,4.123783333333333,247.427
Peta (feat. Meek Mill),Roddy Ricch,84,Please Excuse Me For Being Antisocial,2019-12-06,0.778,0.573,10,-7.339,0,0.251,0.015,0.0,0.464,0.269,140.114,198849,2019,12,6,A#/Bb,3.3141499999999997,198.849
Infeliz,Arcangel,84,Historias de un Capricornio,2019-12-20,0.713,0.798,1,-3.147,1,0.219,0.366,4.3e-06,0.246,0.721,176.073,221103,2019,12,20,C#/Db,3.68505,221.103
Drip Too Hard (Lil Baby & Gunna),Lil Baby,84,Drip Harder,2018-10-05,0.897,0.662,1,-6.903,0,0.292,0.0852,0.0,0.534,0.389,112.511,145543,2018,10,5,C#/Db,2.4257166666666667,145.543
Fuck Love (feat. Trippie Redd),XXXTENTACION,84,17,2017-08-25,0.797,0.533,0,-9.74,0,0.0412,0.0172,0.000152,0.103,0.329,131.036,146520,2017,8,25,C,2.442,146.52
XO Tour Llif3,Lil Uzi Vert,84,Luv Is Rage 2,2017-08-25,0.732,0.75,11,-6.366,0,0.231,0.00264,0.0,0.109,0.401,155.096,182707,2017,8,25,B,3.0451166666666665,182.707
Starboy,The Weeknd,84,Starboy,2016-11-25,0.678,0.588,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.005,230453,2016,11,25,G,3.840883333333333,230.453
Never Seen The Rain,Tones and I,84,The Kids Are Coming,2019-08-29,0.672,0.464,6,-5.624,0,0.037,0.43,0.0,0.284,0.271,92.069,200742,2019,8,29,F#/Gb,3.3457,200.742
Congratulations,Post Malone,84,Stoney (Deluxe),2016-12-09,0.63,0.804,6,-4.183,1,0.0363,0.215,0.0,0.253,0.492,123.146,220293,2016,12,9,F#/Gb,3.6715500000000003,220.293
HUMBLE.,Kendrick Lamar,84,DAMN.,2017-04-14,0.908,0.621,1,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,177000,2017,4,14,C#/Db,2.95,177.0
Loyal (feat. Drake),PARTYNEXTDOOR,84,Loyal (feat. Drake),2019-11-22,0.866,0.53,0,-6.347,0,0.0495,0.517,0.00159,0.0946,0.203,104.952,197973,2019,11,22,C,3.2995500000000004,197.973
Panini,Lil Nas X,84,7 EP,2019-06-21,0.703,0.594,5,-6.146,0,0.0752,0.342,0.0,0.123,0.475,153.848,114893,2019,6,21,F,1.9148833333333333,114.893
"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",Lauv,84,"fuck, i'm lonely (with Anne-Marie) (from “13 Reasons Why: Season 3”)",2019-08-02,0.806,0.558,9,-6.46,1,0.0683,0.482,0.0,0.0618,0.678,95.016,198973,2019,8,2,A,3.316216666666667,198.973
Havana (feat. Young Thug),Camila Cabello,84,Camila,2018-01-12,0.765,0.523,2,-4.333,1,0.03,0.184,3.56e-05,0.132,0.394,104.988,217307,2018,1,12,D,3.621783333333333,217.307
Mistletoe,Justin Bieber,84,Under The Mistletoe (Deluxe Edition),2011-01-01,0.658,0.56,6,-9.049,0,0.0467,0.498,0.0,0.0794,0.854,161.994,182947,2011,1,1,F#/Gb,3.049116666666667,182.947
The Middle,Zedd,84,The Middle,2018-01-23,0.753,0.657,7,-3.061,1,0.0449,0.171,0.0,0.112,0.437,107.01,184732,2018,1,23,G,3.078866666666667,184.732
boyfriend (with Social House),Ariana Grande,84,boyfriend,2019-08-02,0.4,0.795,10,-3.731,0,0.461,0.119,0.0,0.159,0.702,190.097,186107,2019,8,2,A#/Bb,3.101783333333333,186.107
Promises (with Sam Smith),Calvin Harris,84,Promises (with Sam Smith),2018-08-17,0.781,0.768,11,-5.991,1,0.0394,0.0119,4.91e-06,0.325,0.486,123.07,213309,2018,8,17,B,3.55515,213.309
Eastside (with Halsey & Khalid),benny blanco,84,Eastside (with Halsey & Khalid),2018-07-12,0.56,0.68,6,-7.648,0,0.321,0.555,0.0,0.116,0.319,89.391,173800,2018,7,12,F#/Gb,2.896666666666667,173.8
you should see me in a crown,Billie Eilish,84,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,0.678,0.533,4,-10.485,1,0.186,0.462,0.219,0.139,0.323,150.455,180953,2019,3,29,E,3.0158833333333335,180.953
Que Calor (feat. J Balvin & El Alfa),Major Lazer,84,Que Calor (feat. J Balvin & El Alfa),2019-09-11,0.795,0.885,8,-4.13,1,0.0713,0.0375,0.00638,0.292,0.46,126.037,169998,2019,9,11,G#/Ab,2.8333,169.998
Youngblood,5 Seconds of Summer,84,Youngblood (Deluxe),2018-06-15,0.596,0.854,7,-5.114,0,0.463,0.0169,0.0,0.124,0.152,120.274,203418,2018,6,15,G,3.3903000000000003,203.418
EARFQUAKE,"Tyler, The Creator",84,IGOR,2019-05-17,0.554,0.498,9,-8.866,1,0.0685,0.23,5.98e-06,0.795,0.413,79.635,190067,2019,5,17,A,3.1677833333333334,190.067
I Like It,Cardi B,84,Invasion of Privacy,2018-04-06,0.816,0.726,5,-3.998,0,0.129,0.099,0.0,0.372,0.65,136.048,253390,2018,4,6,F,4.223166666666667,253.39
Make It Right (feat. Lauv),BTS,83,Make It Right (feat. Lauv),2019-10-18,0.584,0.685,7,-7.811,1,0.425,0.0304,0.0,0.189,0.345,97.551,226321,2019,10,18,G,3.7720166666666666,226.321
HP,Maluma,83,11:11,2019-05-17,0.837,0.791,4,-3.157,0,0.0773,0.252,1.14e-06,0.188,0.618,91.98,184436,2019,5,17,E,3.0739333333333336,184.436
The Scientist,Coldplay,83,A Rush of Blood to the Head,2002-08-08,0.56,0.442,5,-7.224,1,0.0243,0.727,1.71e-05,0.11,0.212,146.448,309600,2002,8,8,F,5.16,309.6
Don't Stop Me Now - 2011 Mix,Queen,83,Jazz (2011 Remaster),1978-11-10,0.559,0.868,5,-5.276,1,0.17,0.0475,0.000176,0.776,0.609,156.295,209413,1978,11,10,F,3.490216666666667,209.413
Post Malone (feat. RANI),Sam Feldt,83,Magnets EP,2019-05-24,0.59,0.642,7,-3.87,1,0.122,0.0771,0.0,0.105,0.651,107.356,174444,2019,5,24,G,2.9074,174.444
Here With Me,Marshmello,83,Here With Me,2019-03-08,0.791,0.565,5,-3.933,0,0.0439,0.0623,0.0,0.156,0.181,99.961,156347,2019,3,8,F,2.6057833333333336,156.347
The London (feat. J. Cole & Travis Scott),Young Thug,83,The London,2019-05-23,0.796,0.586,4,-6.946,0,0.147,0.0247,0.0,0.132,0.179,97.981,200107,2019,5,23,E,3.3351166666666665,200.107
Every Breath You Take,The Police,83,Synchronicity (Remastered 2003),1983-06-17,0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0714,0.74,117.401,253920,1983,6,17,C#/Db,4.232,253.92
Be Alright,Dean Lewis,83,Be Alright,2018-06-29,0.553,0.586,11,-6.319,1,0.0362,0.697,0.0,0.0813,0.443,126.684,196373,2018,6,29,B,3.272883333333333,196.373
Good as Hell,Lizzo,83,Good as Hell,2016-03-09,0.682,0.919,0,-3.18,0,0.0875,0.256,0.0,0.442,0.535,95.982,159736,2016,3,9,C,2.6622666666666666,159.736
You Are The Reason,Calum Scott,83,Only Human (Deluxe),2018-03-09,0.331,0.235,10,-7.7,1,0.0299,0.918,0.0,0.137,0.218,171.232,204326,2018,3,9,A#/Bb,3.4054333333333333,204.326
"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,83,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",2018-09-28,0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,212500,2018,9,28,G#/Ab,3.5416666666666665,212.5
Something Just Like This,The Chainsmokers,83,Memories...Do Not Open,2017-04-07,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,247160,2017,4,7,B,4.1193333333333335,247.16
bad guy (with Justin Bieber),Billie Eilish,83,bad guy (with Justin Bieber),2019-07-11,0.67,0.453,0,-11.265,1,0.295,0.252,0.33,0.117,0.68,135.055,194840,2019,7,11,C,3.247333333333333,194.84
'Till I Collapse,Eminem,83,The Eminem Show,2002-05-26,0.548,0.847,1,-3.237,1,0.186,0.0622,0.0,0.0816,0.1,171.447,297787,2002,5,26,C#/Db,4.963116666666666,297.787
ORANGE SODA,Baby Keem,83,DIE FOR MY BITCH,2019-07-19,0.83,0.564,1,-7.822,1,0.235,0.177,0.0,0.128,0.107,85.042,129882,2019,7,19,C#/Db,2.1647000000000003,129.882
"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,83,"All I Want (From ""High School Musical: The Musical: The Series"")",2019-11-27,0.376,0.43,0,-6.585,0,0.0328,0.0902,0.0,0.0912,0.129,77.599,177323,2019,11,27,C,2.9553833333333333,177.323
Let You Down,NF,83,Perception,2017-10-06,0.662,0.714,5,-5.68,0,0.121,0.312,0.0,0.179,0.464,147.997,212120,2017,10,6,F,3.5353333333333334,212.12
The Hills,The Weeknd,83,Beauty Behind The Madness,2015-08-28,0.58,0.565,0,-7.065,0,0.0488,0.0671,0.0,0.135,0.138,112.986,242253,2015,8,28,C,4.0375499999999995,242.253
Livin' On A Prayer,Bon Jovi,83,Slippery When Wet,1986-01-01,0.532,0.887,0,-3.757,1,0.0335,0.0778,0.000214,0.294,0.795,122.511,249293,1986,1,1,C,4.154883333333333,249.293
Africa,TOTO,83,Toto IV,1982-04-08,0.671,0.373,9,-18.064,1,0.0323,0.257,7.95e-05,0.0481,0.732,92.717,295893,1982,4,8,A,4.93155,295.893
Thinking out Loud,Ed Sheeran,83,x (Deluxe Edition),2014-06-21,0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998,281560,2014,6,21,D,4.692666666666667,281.56
Psycho (feat. Ty Dolla $ign),Post Malone,83,beerbongs & bentleys,2018-04-27,0.75,0.56,8,-8.094,1,0.105,0.546,0.0,0.111,0.459,140.06,221440,2018,4,27,G#/Ab,3.6906666666666665,221.44
FRIENDS,Marshmello,83,FRIENDS,2018-02-09,0.626,0.88,9,-2.384,0,0.0504,0.205,0.0,0.128,0.534,95.079,202621,2018,2,9,A,3.377016666666667,202.621
In My Feelings,Drake,83,Scorpion,2018-06-29,0.835,0.626,1,-5.833,1,0.125,0.0589,6e-05,0.396,0.35,91.03,217925,2018,6,29,C#/Db,3.6320833333333336,217.925
Cuerpo en Venta,Noriel,83,Cuerpo en Venta,2019-08-09,0.696,0.601,11,-5.749,1,0.302,0.161,0.0,0.0974,0.408,91.924,254413,2019,8,9,B,4.240216666666667,254.413
Falling Down - Bonus Track,Lil Peep,83,"Come Over When You're Sober, Pt. 2",2018-11-09,0.669,0.574,4,-6.442,0,0.0286,0.0175,0.00294,0.146,0.273,120.013,196400,2018,11,9,E,3.2733333333333334,196.4
In the End,Linkin Park,83,Hybrid Theory (Bonus Edition),2000-10-24,0.556,0.864,3,-5.87,0,0.0584,0.00958,0.0,0.209,0.4,105.143,216880,2000,10,24,D#/Eb,3.6146666666666665,216.88
HAD ENOUGH (feat. Quavo & Offset),Don Toliver,83,JACKBOYS,2019-12-27,0.75,0.789,2,-4.578,1,0.108,0.253,0.0,0.129,0.673,147.957,157133,2019,12,27,D,2.6188833333333337,157.133
"El Favor (with Nicky Jam & Sech, feat. Farruko, Zion & Lunay)",Dimelo Flow,83,"El Favor (with Nicky Jam & Sech, feat. Farruko, Zion & Lunay)",2019-08-30,0.747,0.647,9,-3.234,1,0.0737,0.113,0.0,0.112,0.478,87.988,233113,2019,8,30,A,3.8852166666666665,233.113
Pumped Up Kicks,Foster The People,83,Torches,2011-05-23,0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,239600,2011,5,23,F,3.993333333333333,239.6
New Rules,Dua Lipa,83,Dua Lipa (Deluxe),2017-06-02,0.762,0.7,9,-6.021,0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,209320,2017,6,2,A,3.4886666666666666,209.32
Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,83,The Heist,2012-10-09,0.641,0.922,2,-4.457,1,0.0786,0.0291,0.0,0.0862,0.847,146.078,258343,2012,10,9,D,4.305716666666667,258.343
Take on Me,a-ha,83,Hunting High and Low,1985-06-01,0.573,0.902,6,-7.638,0,0.054,0.018,0.00125,0.0928,0.876,84.412,225280,1985,6,1,F#/Gb,3.7546666666666666,225.28
High Fashion (feat. Mustard),Roddy Ricch,83,Please Excuse Me For Being Antisocial,2019-12-06,0.831,0.499,11,-8.442,0,0.114,0.269,0.0,0.3,0.511,97.956,220487,2019,12,6,B,3.674783333333333,220.487
2002,Anne-Marie,83,Speak Your Mind (Deluxe),2018-04-27,0.697,0.683,1,-2.881,0,0.117,0.0372,0.0,0.137,0.603,96.133,186987,2018,4,27,C#/Db,3.11645,186.987
Te Quemaste,Manuel Turizo,83,ADN,2019-08-23,0.729,0.773,0,-2.486,1,0.131,0.611,0.00106,0.287,0.718,176.053,199091,2019,8,23,C,3.3181833333333333,199.091
Eleven,Khalid,83,Eleven,2020-01-09,0.701,0.396,4,-10.182,0,0.119,0.112,0.0209,0.223,0.115,129.004,206361,2020,1,9,E,3.4393499999999997,206.361
Lean Wit Me,Juice WRLD,83,Goodbye & Good Riddance,2018-12-10,0.665,0.651,1,-5.515,1,0.156,0.0414,0.0,0.0896,0.237,163.935,175755,2018,12,10,C#/Db,2.92925,175.755
Motivation,Normani,83,Motivation,2019-08-16,0.599,0.887,4,-3.967,1,0.0984,0.0192,1.21e-06,0.3,0.881,170.918,193837,2019,8,16,E,3.2306166666666667,193.837
Giant (with Rag'n'Bone Man),Calvin Harris,83,Giant (with Rag'n'Bone Man),2019-01-11,0.807,0.887,1,-4.311,0,0.0361,0.016,0.000503,0.0811,0.606,122.015,229184,2019,1,11,C#/Db,3.819733333333333,229.184
I Like Me Better,Lauv,83,I Like Me Better,2017-05-19,0.752,0.505,9,-7.621,1,0.253,0.535,2.55e-06,0.104,0.419,91.97,197437,2017,5,19,A,3.2906166666666667,197.437
Baila Conmigo (feat. Kelly Ruiz),Dayvi,83,Baila Conmigo (feat. Kelly Ruiz),2018-12-28,0.745,0.972,7,-3.506,1,0.0774,0.00903,0.465,0.297,0.556,128.031,189818,2018,12,28,G,3.1636333333333337,189.818
Highway to Hell,AC/DC,83,Highway to Hell,1979-07-27,0.573,0.913,6,-4.793,0,0.132,0.0591,0.00173,0.156,0.422,115.715,208400,1979,7,27,F#/Gb,3.4733333333333336,208.4
Back In Black,AC/DC,83,Back In Black,1980-07-25,0.31,0.7,9,-5.678,1,0.047,0.011,0.00965,0.0828,0.763,188.386,255493,1980,7,25,A,4.258216666666667,255.493
Young Dumb & Broke,Khalid,83,American Teen,2017-04-27,0.798,0.539,1,-6.351,1,0.0421,0.199,1.66e-05,0.165,0.394,136.949,202547,2017,4,27,C#/Db,3.375783333333333,202.547
Hot (feat. Gunna),Young Thug,83,So Much Fun,2019-08-16,0.855,0.651,0,-8.044,0,0.235,0.063,0.0,0.0772,0.559,111.997,193027,2019,8,16,C,3.2171166666666666,193.027
no tears left to cry,Ariana Grande,83,Sweetener,2018-08-17,0.699,0.713,9,-5.507,0,0.0594,0.04,3.11e-06,0.294,0.354,121.993,205920,2018,8,17,A,3.432,205.92
Verte Ir,DJ Luian,83,Verte Ir,2019-03-28,0.857,0.647,11,-4.152,0,0.0984,0.391,1.2e-06,0.0842,0.553,95.982,267500,2019,3,28,B,4.458333333333333,267.5
xanny,Billie Eilish,83,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,0.521,0.125,9,-17.832,1,0.239,0.751,0.00207,0.265,0.0528,111.554,243725,2019,3,29,A,4.062083333333333,243.725
Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,83,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),2019-04-25,0.661,0.723,5,-6.976,0,0.0566,0.179,1.23e-05,0.14,0.316,113.778,163805,2019,4,25,F,2.7300833333333334,163.805
SOS (feat. Aloe Blacc),Avicii,83,TIM,2019-06-06,0.802,0.645,5,-6.181,0,0.0715,0.272,0.0,0.119,0.376,100.001,157202,2019,6,6,F,2.620033333333333,157.202
MIA (feat. Drake),Bad Bunny,83,MIA (feat. Drake),2018-10-11,0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.062,210368,2018,10,11,F#/Gb,3.506133333333333,210.368
Used To Love (with Dean Lewis),Martin Garrix,83,Used To Love (with Dean Lewis),2019-10-31,0.651,0.693,4,-4.722,1,0.0375,0.458,0.0,0.335,0.392,118.97,236765,2019,10,31,E,3.946083333333333,236.765
Love Yourself,Justin Bieber,83,Purpose (Deluxe),2015-11-13,0.609,0.378,4,-9.828,1,0.438,0.835,0.0,0.28,0.515,100.418,233720,2015,11,13,E,3.8953333333333333,233.72
Somebody,Internet Money,83,Somebody,2019-10-11,0.63,0.671,6,-6.659,0,0.256,0.363,0.0,0.113,0.333,89.921,174333,2019,10,11,F#/Gb,2.90555,174.333
6 Kiss,Trippie Redd,83,A Love Letter To You 4,2019-11-22,0.687,0.449,2,-10.061,1,0.154,0.109,0.0,0.282,0.229,142.048,199437,2019,11,22,D,3.3239500000000004,199.437
Bad Liar,Imagine Dragons,83,Origins (Deluxe),2018-11-09,0.383,0.637,3,-6.993,1,0.0703,0.0722,0.0,0.368,0.0827,177.913,260773,2018,11,9,D#/Eb,4.346216666666667,260.773
One Dance,Drake,83,Views,2016-05-06,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.00188,0.329,0.37,103.967,173987,2016,5,6,C#/Db,2.899783333333333,173.987
Treat You Better,Shawn Mendes,83,Illuminate,2017-04-20,0.444,0.819,10,-4.078,0,0.341,0.106,0.0,0.107,0.747,82.695,187973,2017,4,20,A#/Bb,3.1328833333333335,187.973
Immortal,21 Savage,83,Immortal,2019-10-31,0.741,0.87,6,-3.494,0,0.503,0.00813,0.0,0.114,0.663,184.194,254723,2019,10,31,F#/Gb,4.245383333333334,254.723
Cuaderno,Dalex,83,Climaxxx,2019-05-10,0.681,0.648,1,-5.021,0,0.38,0.524,0.0,0.104,0.687,172.019,286507,2019,5,10,C#/Db,4.7751166666666665,286.507
Te Vi,Piso 21,83,Te Vi,2018-12-14,0.877,0.777,1,-4.246,1,0.117,0.0446,3.46e-05,0.0863,0.706,102.02,231848,2018,12,14,C#/Db,3.8641333333333336,231.848
So Am I,Ava Max,83,So Am I,2019-03-07,0.682,0.656,6,-4.67,1,0.0435,0.0737,0.0,0.353,0.607,130.089,183027,2019,3,7,F#/Gb,3.0504499999999997,183.027
Stressed Out,Twenty One Pilots,83,Blurryface,2015-05-15,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,202333,2015,5,15,E,3.3722166666666666,202.333
ZEZE,Kodak Black,83,Dying to Live,2018-12-14,0.861,0.603,8,-5.788,0,0.176,0.0521,0.0,0.0924,0.504,98.043,228760,2018,12,14,G#/Ab,3.8126666666666664,228.76
i'm so tired...,Lauv,83,i'm so tired...,2019-01-24,0.599,0.733,11,-7.058,1,0.203,0.176,0.0,0.242,0.534,102.211,162583,2019,1,24,B,2.7097166666666666,162.583
On My Way,Alan Walker,83,On My Way,2019-03-21,0.509,0.689,1,-4.929,0,0.102,0.0209,0.0,0.301,0.297,170.087,193798,2019,3,21,C#/Db,3.229966666666667,193.798
There's Nothing Holdin' Me Back,Shawn Mendes,82,Illuminate (Deluxe),2017-04-20,0.866,0.813,11,-4.063,0,0.0554,0.38,0.0,0.0779,0.969,121.998,199440,2017,4,20,B,3.324,199.44
